#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 02 08 23 36 140  1.5  4.6    MM    MM    MM  MM 1019.2  19.0  15.2    MM   MM   MM    MM
2024 02 08 23 30 130  2.6  5.1    MM    MM    MM  MM 1019.1  19.1  15.2    MM   MM   MM    MM
2024 02 08 23 24 140  2.6  5.7    MM    MM    MM  MM 1019.1  19.3  15.2    MM   MM   MM    MM
2024 02 08 23 00 130  1.5  4.6    MM    MM    MM  MM 1019.5    MM  15.2    MM   MM -0.5    MM
2024 02 08 22 54 140  2.6  6.7    MM    MM    MM  MM 1019.5    MM  15.3    MM   MM   MM    MM
2024 02 08 22 48 140  1.0  3.1    MM    MM    MM  MM 1019.4  19.8  15.2    MM   MM   MM    MM
2024 02 08 22 42 130  1.0  4.1    MM    MM    MM  MM 1019.4  19.8  15.2    MM   MM   MM    MM
2024 02 08 22 36 130  1.5  5.7    MM    MM    MM  MM 1019.0  19.8  15.3    MM   MM   MM    MM
2024 02 08 22 30 130  2.1  5.1    MM    MM    MM  MM 1018.8  19.9  15.3    MM   MM   MM    MM
2024 02 08 22 24 120  2.6  5.1    MM    MM    MM  MM 1019.1  19.8  15.3    MM   MM   MM    MM
2024 02 08 22 18 120  2.1  5.7    MM    MM    MM  MM 1019.0  19.8  15.4    MM   MM   MM    MM
2024 02 08 22 12 130  1.5  5.7    MM    MM    MM  MM 1018.8  19.8  15.4    MM   MM   MM    MM
2024 02 08 22 06 200  1.0  4.6    MM    MM    MM  MM 1019.2  19.9  15.4    MM   MM   MM    MM
2024 02 08 22 00 140  1.0  5.7    MM    MM    MM  MM 1019.0  20.1  15.4    MM   MM -2.1    MM
2024 02 08 21 54 140  1.5  5.7    MM    MM    MM  MM 1019.1  20.1  15.4    MM   MM   MM    MM
2024 02 08 21 48 140  1.5  4.6    MM    MM    MM  MM 1019.1  20.2  15.4    MM   MM   MM    MM
2024 02 08 21 42 120  1.0  4.1    MM    MM    MM  MM 1019.1  20.3  15.4    MM   MM   MM    MM
2024 02 08 21 36 110  0.5  5.1    MM    MM    MM  MM 1019.1  20.6  15.3    MM   MM   MM    MM
2024 02 08 21 30 100  1.0  4.1    MM    MM    MM  MM 1018.9  20.1  15.2    MM   MM   MM    MM
2024 02 08 21 24  90  2.1  4.6    MM    MM    MM  MM 1019.0  20.2  15.2    MM   MM   MM    MM
2024 02 08 21 18  90  1.5  4.1    MM    MM    MM  MM 1019.3  20.4  15.3    MM   MM   MM    MM
2024 02 08 21 12 110  1.0  2.6    MM    MM    MM  MM 1019.7  20.4  15.3    MM   MM   MM    MM
2024 02 08 21 06 130  1.0  5.1    MM    MM    MM  MM 1019.9  20.4  15.3    MM   MM   MM    MM
2024 02 08 21 00 100  0.5  5.7    MM    MM    MM  MM 1020.1  20.6  15.3    MM   MM -1.9    MM
2024 02 08 20 54 110  1.0  4.6    MM    MM    MM  MM 1019.9  20.7  15.3    MM   MM   MM    MM
2024 02 08 20 48  80  1.0  4.1    MM    MM    MM  MM 1019.8  20.6  15.3    MM   MM   MM    MM
2024 02 08 20 42 190  0.5  5.1    MM    MM    MM  MM 1019.7  20.3  15.3    MM   MM   MM    MM
2024 02 08 20 36  90  1.0  3.6    MM    MM    MM  MM 1020.0  20.4  15.3    MM   MM   MM    MM
2024 02 08 20 30 110  1.0  6.2    MM    MM    MM  MM 1019.7  20.5  15.3    MM   MM   MM    MM
2024 02 08 20 24  90  2.1  3.6    MM    MM    MM  MM 1019.8  20.5  15.3    MM   MM   MM    MM
2024 02 08 20 18  80  1.5  4.1    MM    MM    MM  MM 1020.2  20.5  15.3    MM   MM   MM    MM
2024 02 08 20 12 120  0.5  3.1    MM    MM    MM  MM 1019.8  20.5  15.3    MM   MM   MM    MM
2024 02 08 20 06 110  1.0  5.1    MM    MM    MM  MM 1019.8  20.6  15.3    MM   MM   MM    MM
2024 02 08 20 00 120  1.0  3.1    MM    MM    MM  MM 1020.0  20.8  15.3    MM   MM -1.2    MM
2024 02 08 19 54 100  2.1  4.1    MM    MM    MM  MM 1020.2  21.1  15.3    MM   MM   MM    MM
2024 02 08 19 48 110  1.0  4.6    MM    MM    MM  MM 1020.1  20.9  15.2    MM   MM   MM    MM
2024 02 08 19 42 130  1.0  3.1    MM    MM    MM  MM 1020.1  20.8  15.1    MM   MM   MM    MM
2024 02 08 19 36 150  1.0  4.1    MM    MM    MM  MM 1020.0  21.0  15.1    MM   MM   MM    MM
2024 02 08 19 30 140  1.0  3.6    MM    MM    MM  MM 1020.2  21.0  15.1    MM   MM   MM    MM
2024 02 08 19 24  90  2.1  3.6    MM    MM    MM  MM 1020.4  21.0  15.1    MM   MM   MM    MM
2024 02 08 19 18 140  1.0  3.1    MM    MM    MM  MM 1020.6  20.7  15.0    MM   MM   MM    MM
2024 02 08 19 12 100  1.0  3.6    MM    MM    MM  MM 1020.8  20.7  15.0    MM   MM   MM    MM
2024 02 08 19 06 140  0.5  4.1    MM    MM    MM  MM 1021.1  20.5  15.0    MM   MM   MM    MM
2024 02 08 19 00 130  0.5  3.6    MM    MM    MM  MM 1021.1  20.5  15.0    MM   MM -1.3    MM
2024 02 08 18 54 130  1.0  3.1    MM    MM    MM  MM 1021.5  20.4  15.0    MM   MM   MM    MM
2024 02 08 18 48 150  0.5  3.1    MM    MM    MM  MM 1021.5  20.4  15.0    MM   MM   MM    MM
2024 02 08 18 42 140  2.6  3.6    MM    MM    MM  MM 1021.8  20.3  15.0    MM   MM   MM    MM
2024 02 08 18 36 130  1.5  3.1    MM    MM    MM  MM 1021.8  20.3  14.9    MM   MM   MM    MM
2024 02 08 18 30 150  2.1  3.1    MM    MM    MM  MM 1022.0  20.3  15.0    MM   MM   MM    MM
2024 02 08 18 24  MM  0.0  3.1    MM    MM    MM  MM 1021.9  20.3  15.0    MM   MM   MM    MM
2024 02 08 18 18 140  1.5  4.1    MM    MM    MM  MM 1021.9  20.4  14.9    MM   MM   MM    MM
2024 02 08 18 12 140  1.5  4.6    MM    MM    MM  MM 1022.2  20.6  14.9    MM   MM   MM    MM
2024 02 08 18 06 150  0.5  4.6    MM    MM    MM  MM 1022.0  20.6  14.9    MM   MM   MM    MM
2024 02 08 18 00 140  3.1  4.6    MM    MM    MM  MM 1022.0  20.4  14.9    MM   MM -0.4    MM
2024 02 08 17 54 150  1.5  4.6    MM    MM    MM  MM 1022.0  20.4  14.9    MM   MM   MM    MM
2024 02 08 17 48 140  1.0  3.6    MM    MM    MM  MM 1022.1  20.5  14.9    MM   MM   MM    MM
2024 02 08 17 42 130  1.0  6.2    MM    MM    MM  MM 1022.2  20.2  14.9    MM   MM   MM    MM
2024 02 08 17 36 140  1.5  5.1    MM    MM    MM  MM 1022.0  20.2  14.9    MM   MM   MM    MM
2024 02 08 17 30 130  2.1  5.7    MM    MM    MM  MM 1021.9  20.1  14.9    MM   MM   MM    MM
2024 02 08 17 24 150  2.1  6.2    MM    MM    MM  MM 1021.6  20.3  14.8    MM   MM   MM    MM
2024 02 08 17 18 140  1.5  5.7    MM    MM    MM  MM 1021.8  20.3  14.8    MM   MM   MM    MM
2024 02 08 17 12 140  3.6  6.7    MM    MM    MM  MM 1021.6  19.9  14.8    MM   MM   MM    MM
2024 02 08 17 06 120  2.6  7.2    MM    MM    MM  MM 1021.4  20.0  14.8    MM   MM   MM    MM
2024 02 08 17 00 140  3.6  6.2    MM    MM    MM  MM 1021.2  19.7  14.7    MM   MM +0.0    MM
2024 02 08 16 54 120  2.6  7.7    MM    MM    MM  MM 1021.0  19.6  14.7    MM   MM   MM    MM
2024 02 08 16 48 140  1.5  4.6    MM    MM    MM  MM 1021.6  19.9  14.7    MM   MM   MM    MM
2024 02 08 16 42 130  1.5  4.1    MM    MM    MM  MM 1021.6  19.6  14.5    MM   MM   MM    MM
2024 02 08 16 36 160  1.0  5.1    MM    MM    MM  MM 1021.8  19.2  14.5    MM   MM   MM    MM
2024 02 08 16 30 140  1.5  4.1    MM    MM    MM  MM 1022.2  19.4  14.5    MM   MM   MM    MM
2024 02 08 16 24 150  2.1  5.1    MM    MM    MM  MM 1022.4  19.1  14.5    MM   MM   MM    MM
2024 02 08 16 18 140  2.6  5.7    MM    MM    MM  MM 1022.5  18.8  14.5    MM   MM   MM    MM
2024 02 08 16 12 130  2.6  6.2    MM    MM    MM  MM 1022.4  18.8  14.5    MM   MM   MM    MM
2024 02 08 16 06 140  2.6  7.7    MM    MM    MM  MM 1022.2  18.9  14.5    MM   MM   MM    MM
2024 02 08 16 00 140  3.1  7.2    MM    MM    MM  MM 1022.4  19.0  14.5    MM   MM +2.2    MM
2024 02 08 15 54 140  2.6  6.2    MM    MM    MM  MM 1022.2  19.1  14.4    MM   MM   MM    MM
2024 02 08 15 48 140  1.0  3.6    MM    MM    MM  MM 1022.1  18.6  14.4    MM   MM   MM    MM
2024 02 08 15 42 140  1.0  3.6    MM    MM    MM  MM 1022.0  18.4  14.4    MM   MM   MM    MM
2024 02 08 15 36 110  1.0  4.1    MM    MM    MM  MM 1022.0  18.0  14.4    MM   MM   MM    MM
2024 02 08 15 30 110  1.0  3.6    MM    MM    MM  MM 1021.9  17.7  14.3    MM   MM   MM    MM
2024 02 08 15 24 140  0.5  3.6    MM    MM    MM  MM 1022.0  17.8  14.3    MM   MM   MM    MM
2024 02 08 15 18 120  0.5  2.6    MM    MM    MM  MM 1022.2  17.9  14.3    MM   MM   MM    MM
2024 02 08 15 12  MM  0.0  1.5    MM    MM    MM  MM 1022.2  17.7  14.2    MM   MM   MM    MM
2024 02 08 15 06  MM  0.0  1.5    MM    MM    MM  MM 1022.2  17.5  14.2    MM   MM   MM    MM
2024 02 08 15 00  MM  0.0  1.0    MM    MM    MM  MM 1022.4  17.3  14.2    MM   MM +3.1    MM
2024 02 08 14 54  MM  0.0  1.5    MM    MM    MM  MM 1022.5  17.2  14.2    MM   MM   MM    MM
2024 02 08 14 48 130  1.0  2.6    MM    MM    MM  MM 1022.5  17.1  14.2    MM   MM   MM    MM
2024 02 08 14 42 150  1.0  4.6    MM    MM    MM  MM 1022.4  17.0  14.2    MM   MM   MM    MM
2024 02 08 14 36 120  1.0  3.6    MM    MM    MM  MM 1022.2  17.0  14.2    MM   MM   MM    MM
2024 02 08 14 30 140  1.5  4.1    MM    MM    MM  MM 1022.0  17.0  14.2    MM   MM   MM    MM
2024 02 08 14 24 140  2.6  5.7    MM    MM    MM  MM 1022.0  17.0  14.2    MM   MM   MM    MM
2024 02 08 14 18 140  1.5  5.7    MM    MM    MM  MM 1021.8  16.9  14.2    MM   MM   MM    MM
2024 02 08 14 12 140  2.6  6.2    MM    MM    MM  MM 1021.5  16.9  14.2    MM   MM   MM    MM
2024 02 08 14 06 160  1.5  5.1    MM    MM    MM  MM 1021.4  17.1  14.2    MM   MM   MM    MM
2024 02 08 14 00 140  3.1  5.7    MM    MM    MM  MM 1021.0  17.0  14.2    MM   MM +1.8    MM
2024 02 08 13 54 140  2.6  7.2    MM    MM    MM  MM 1020.9  16.8  14.2    MM   MM   MM    MM
2024 02 08 13 48 130  1.5  3.6    MM    MM    MM  MM 1020.9  16.6  14.1    MM   MM   MM    MM
2024 02 08 13 42 130  1.5  4.6    MM    MM    MM  MM 1020.8  16.3  14.1    MM   MM   MM    MM
2024 02 08 13 36 130  2.1  4.6    MM    MM    MM  MM 1020.8  16.2  14.1    MM   MM   MM    MM
2024 02 08 13 30 130  1.0  5.1    MM    MM    MM  MM 1020.9  16.1  14.1    MM   MM   MM    MM
2024 02 08 13 24 130  1.0  3.6    MM    MM    MM  MM 1020.9  16.0  14.1    MM   MM   MM    MM
2024 02 08 13 18 140  2.1  4.6    MM    MM    MM  MM 1020.8  15.9  14.1    MM   MM   MM    MM
2024 02 08 13 12 140  1.5  4.6    MM    MM    MM  MM 1020.6  15.8  14.1    MM   MM   MM    MM
2024 02 08 13 06 130  1.0  4.6    MM    MM    MM  MM 1020.4  15.7  14.1    MM   MM   MM    MM
2024 02 08 13 00 120  2.1  5.1    MM    MM    MM  MM 1020.2  15.9  14.1    MM   MM +0.7    MM
2024 02 08 12 54 130  2.1  4.6    MM    MM    MM  MM 1020.0  15.9  14.1    MM   MM   MM    MM
2024 02 08 12 48 110  1.5  4.6    MM    MM    MM  MM 1020.0  15.9  14.1    MM   MM   MM    MM
2024 02 08 12 42 130  1.0  4.6    MM    MM    MM  MM 1020.0  15.9  14.1    MM   MM   MM    MM
2024 02 08 12 36 140  2.1  5.1    MM    MM    MM  MM 1020.0  16.0  14.1    MM   MM   MM    MM
2024 02 08 12 30 130  1.5  5.1    MM    MM    MM  MM 1019.9  16.0  14.1    MM   MM   MM    MM
2024 02 08 12 24 130  1.5  5.1    MM    MM    MM  MM 1019.8  16.0  14.1    MM   MM   MM    MM
2024 02 08 12 18 130  2.6  4.1    MM    MM    MM  MM 1019.6  15.9  14.1    MM   MM   MM    MM
2024 02 08 12 12 150  1.0  4.1    MM    MM    MM  MM 1019.6  15.8  14.1    MM   MM   MM    MM
2024 02 08 12 06 140  1.0  3.1    MM    MM    MM  MM 1019.3  15.7  14.1    MM   MM   MM    MM
2024 02 08 12 00 140  1.0  2.6    MM    MM    MM  MM 1019.3  15.6  14.1    MM   MM +0.0    MM
2024 02 08 11 54 140  0.5  3.1    MM    MM    MM  MM 1019.5  15.6  14.1    MM   MM   MM    MM
2024 02 08 11 48 140  0.5  2.6    MM    MM    MM  MM 1019.5  15.5  14.1    MM   MM   MM    MM
2024 02 08 11 42 120  1.0  3.1    MM    MM    MM  MM 1019.4  15.6  14.1    MM   MM   MM    MM
2024 02 08 11 36 130  1.0  3.1    MM    MM    MM  MM 1019.4  15.6  14.1    MM   MM   MM    MM
2024 02 08 11 30 120  1.0  3.6    MM    MM    MM  MM 1019.3  15.5  14.1    MM   MM   MM    MM
2024 02 08 11 24 160  1.0  3.6    MM    MM    MM  MM 1019.1  15.5  14.1    MM   MM   MM    MM
2024 02 08 11 18 130  0.5  4.1    MM    MM    MM  MM 1019.0  15.5  14.1    MM   MM   MM    MM
2024 02 08 11 12 140  1.0  3.1    MM    MM    MM  MM 1019.1  15.5  14.1    MM   MM   MM    MM
2024 02 08 11 06 160  1.0  4.6    MM    MM    MM  MM 1019.1  15.5  14.1    MM   MM   MM    MM
2024 02 08 11 00  MM  0.0  3.1    MM    MM    MM  MM 1019.2  15.4  14.1    MM   MM -0.3    MM
2024 02 08 10 54  MM  0.0  3.6    MM    MM    MM  MM 1019.2  15.5  14.1    MM   MM   MM    MM
2024 02 08 10 48 120  2.1  5.1    MM    MM    MM  MM 1019.1  15.5  14.1    MM   MM   MM    MM
2024 02 08 10 42 110  0.5  3.1    MM    MM    MM  MM 1019.3  15.4  14.1    MM   MM   MM    MM
2024 02 08 10 36 130  1.0  4.6    MM    MM    MM  MM 1019.4  15.4  14.1    MM   MM   MM    MM
2024 02 08 10 30 120  1.0  4.6    MM    MM    MM  MM 1019.2  15.4  14.1    MM   MM   MM    MM
2024 02 08 10 24 130  1.5  4.1    MM    MM    MM  MM 1019.0  15.4  14.1    MM   MM   MM    MM
2024 02 08 10 18 140  1.5  4.6    MM    MM    MM  MM 1019.0  15.4  14.1    MM   MM   MM    MM
2024 02 08 10 12 140  1.0  4.1    MM    MM    MM  MM 1019.1  15.2  14.1    MM   MM   MM    MM
2024 02 08 10 06 130  0.5  3.1    MM    MM    MM  MM 1019.4  15.2  14.1    MM   MM   MM    MM
2024 02 08 10 00  MM  0.0  3.6    MM    MM    MM  MM 1019.5  15.1  14.1    MM   MM +0.0    MM
2024 02 08 09 54 140  1.0  2.6    MM    MM    MM  MM 1019.5  14.9  14.2    MM   MM   MM    MM
2024 02 08 09 48  MM  0.0  2.1    MM    MM    MM  MM 1019.8  14.9  14.2    MM   MM   MM    MM
2024 02 08 09 42  MM  0.0  2.1    MM    MM    MM  MM 1019.7  14.9  14.2    MM   MM   MM    MM
2024 02 08 09 36 130  1.0  2.6    MM    MM    MM  MM 1019.4  15.0  14.2    MM   MM   MM    MM
2024 02 08 09 30 130  0.5  2.6    MM    MM    MM  MM 1019.3  15.1  14.2    MM   MM   MM    MM
2024 02 08 09 24 140  1.5  3.1    MM    MM    MM  MM 1019.4  15.1  14.2    MM   MM   MM    MM
2024 02 08 09 18 140  1.5  3.6    MM    MM    MM  MM 1019.6  15.2  14.2    MM   MM   MM    MM
2024 02 08 09 12 140  1.5  5.1    MM    MM    MM  MM 1019.6  15.2  14.2    MM   MM   MM    MM
2024 02 08 09 06 130  1.0  4.6    MM    MM    MM  MM 1019.5  15.2  14.2    MM   MM   MM    MM
2024 02 08 09 00 120  1.5  4.6    MM    MM    MM  MM 1019.4  15.2  14.2    MM   MM -0.5    MM
2024 02 08 08 54 120  1.5  5.1    MM    MM    MM  MM 1019.2  15.2  14.2    MM   MM   MM    MM
2024 02 08 08 48 140  1.0  4.6    MM    MM    MM  MM 1019.2  15.2  14.2    MM   MM   MM    MM
2024 02 08 08 42 130  2.1  5.1    MM    MM    MM  MM 1019.3  15.2  14.2    MM   MM   MM    MM
2024 02 08 08 36 140  2.1  6.2    MM    MM    MM  MM 1019.4  15.2  14.3    MM   MM   MM    MM
2024 02 08 08 30 140  2.6  4.6    MM    MM    MM  MM 1019.5  15.3  14.3    MM   MM   MM    MM
2024 02 08 08 24 130  1.5  5.1    MM    MM    MM  MM 1019.4  15.2  14.3    MM   MM   MM    MM
2024 02 08 08 18 150  2.6  5.1    MM    MM    MM  MM 1019.2  15.2  14.3    MM   MM   MM    MM
2024 02 08 08 12 120  1.5  5.1    MM    MM    MM  MM 1019.2  15.2  14.3    MM   MM   MM    MM
2024 02 08 08 06 130  2.6  5.1    MM    MM    MM  MM 1019.4  15.2  14.3    MM   MM   MM    MM
2024 02 08 08 00 130  2.1  3.6    MM    MM    MM  MM 1019.5  15.2  14.3    MM   MM -1.3    MM
2024 02 08 07 54 140  2.1  5.7    MM    MM    MM  MM 1019.4  15.2  14.3    MM   MM   MM    MM
2024 02 08 07 48 140  2.1  5.1    MM    MM    MM  MM 1019.3  15.2  14.3    MM   MM   MM    MM
2024 02 08 07 42 120  1.5  4.6    MM    MM    MM  MM 1019.3  15.2  14.4    MM   MM   MM    MM
2024 02 08 07 36 140  2.1  5.7    MM    MM    MM  MM 1019.4  15.2  14.3    MM   MM   MM    MM
2024 02 08 07 30 130  1.5  4.6    MM    MM    MM  MM 1019.2  15.1  14.4    MM   MM   MM    MM
2024 02 08 07 24 150  1.5  5.1    MM    MM    MM  MM 1019.3  15.1  14.4    MM   MM   MM    MM
2024 02 08 07 18 130  2.1  6.7    MM    MM    MM  MM 1019.4  15.1  14.4    MM   MM   MM    MM
2024 02 08 07 12 130  1.5  4.1    MM    MM    MM  MM 1019.4  15.1  14.4    MM   MM   MM    MM
2024 02 08 07 06 120  1.5  4.6    MM    MM    MM  MM 1019.5  15.1  14.4    MM   MM   MM    MM
2024 02 08 07 00 140  1.5  5.1    MM    MM    MM  MM 1019.3  15.0    MM    MM   MM -1.0    MM
2024 02 08 06 54 140  2.1  6.7    MM    MM    MM  MM 1019.3  15.2    MM    MM   MM   MM    MM
2024 02 08 06 48 120  1.5  5.1    MM    MM    MM  MM 1019.3  15.1  14.4    MM   MM   MM    MM
2024 02 08 06 42 140  1.5  6.2    MM    MM    MM  MM 1019.6  15.0  14.4    MM   MM   MM    MM
2024 02 08 06 36 120  2.6  6.2    MM    MM    MM  MM 1019.6  15.1  14.4    MM   MM   MM    MM
2024 02 08 06 30 130  1.5  4.1    MM    MM    MM  MM 1019.6  15.0  14.4    MM   MM   MM    MM
2024 02 08 06 24 130  1.5  5.7    MM    MM    MM  MM 1019.4  14.9  14.4    MM   MM   MM    MM
2024 02 08 06 18 130  1.5  5.7    MM    MM    MM  MM 1019.4  14.8  14.4    MM   MM   MM    MM
2024 02 08 06 12 140  1.0  5.7    MM    MM    MM  MM 1019.6  14.8  14.4    MM   MM   MM    MM
2024 02 08 06 06 130  1.5  4.1    MM    MM    MM  MM 1019.8  14.7  14.4    MM   MM   MM    MM
2024 02 08 06 00 140  2.1  4.6    MM    MM    MM  MM 1019.9  14.7  14.4    MM   MM -0.9    MM
2024 02 08 05 54 150  1.5  5.1    MM    MM    MM  MM 1019.9  14.6  14.4    MM   MM   MM    MM
2024 02 08 05 48 130  2.1  5.7    MM    MM    MM  MM 1020.2  14.6  14.4    MM   MM   MM    MM
2024 02 08 05 42 130  2.1  4.1    MM    MM    MM  MM 1020.2  14.5  14.5    MM   MM   MM    MM
2024 02 08 05 36 130  1.0  2.6    MM    MM    MM  MM 1020.5  14.3  14.5    MM   MM   MM    MM
2024 02 08 05 30 150  1.5  3.6    MM    MM    MM  MM 1020.4  14.3  14.4    MM   MM   MM    MM
2024 02 08 05 24 130  1.0  3.1    MM    MM    MM  MM 1020.4  14.2  14.4    MM   MM   MM    MM
2024 02 08 05 18  MM  0.0  2.6    MM    MM    MM  MM 1020.7  14.2  14.4    MM   MM   MM    MM
2024 02 08 05 12 130  0.5  2.6    MM    MM    MM  MM 1020.9  14.2  14.5    MM   MM   MM    MM
2024 02 08 05 06 110  0.5  2.6    MM    MM    MM  MM 1020.9  14.1  14.5    MM   MM   MM    MM
2024 02 08 05 00  MM  0.0  2.1    MM    MM    MM  MM 1020.8  14.1  14.5    MM   MM -0.3    MM
2024 02 08 04 54  MM  0.0  1.5    MM    MM    MM  MM 1020.8  14.0  14.5    MM   MM   MM    MM
2024 02 08 04 48 130  0.5  2.1    MM    MM    MM  MM 1020.8  14.0  14.5    MM   MM   MM    MM
2024 02 08 04 42  MM  0.0  2.1    MM    MM    MM  MM 1020.9  14.0  14.5    MM   MM   MM    MM
2024 02 08 04 36 110  0.5  1.5    MM    MM    MM  MM 1020.8  14.0  14.6    MM   MM   MM    MM
2024 02 08 04 30 120  0.5  2.6    MM    MM    MM  MM 1020.4  13.9  14.6    MM   MM   MM    MM
2024 02 08 04 24 100  1.0  4.6    MM    MM    MM  MM 1020.2  14.0  14.6    MM   MM   MM    MM
2024 02 08 04 18 140  0.5  2.6    MM    MM    MM  MM 1020.0  14.0  14.6    MM   MM   MM    MM
2024 02 08 04 12 140  0.5  4.1    MM    MM    MM  MM 1020.2  14.0  14.6    MM   MM   MM    MM
2024 02 08 04 06 110  0.5  3.1    MM    MM    MM  MM 1020.3  14.0  14.6    MM   MM   MM    MM
2024 02 08 04 00 170  0.5  2.6    MM    MM    MM  MM 1020.3  14.0  14.6    MM   MM -0.6    MM
2024 02 08 03 54 130  1.0  2.6    MM    MM    MM  MM 1020.5  14.0  14.6    MM   MM   MM    MM
2024 02 08 03 48  MM  0.0  2.6    MM    MM    MM  MM 1020.7  13.9  14.6    MM   MM   MM    MM
2024 02 08 03 42 110  0.5  2.6    MM    MM    MM  MM 1020.8  14.0  14.6    MM   MM   MM    MM
2024 02 08 03 36 110  0.5  2.6    MM    MM    MM  MM 1020.9  14.0  14.6    MM   MM   MM    MM
2024 02 08 03 30 140  0.5  2.1    MM    MM    MM  MM 1020.9  14.0  14.6    MM   MM   MM    MM
2024 02 08 03 24 100  1.0  2.1    MM    MM    MM  MM 1021.1  14.0  14.7    MM   MM   MM    MM
2024 02 08 03 18 110  1.0  3.6    MM    MM    MM  MM 1021.0  14.1  14.6    MM   MM   MM    MM
2024 02 08 03 12 100  0.5  3.1    MM    MM    MM  MM 1020.9  14.1  14.7    MM   MM   MM    MM
2024 02 08 03 06  MM  0.0  2.1    MM    MM    MM  MM 1020.9  14.1  14.7    MM   MM   MM    MM
2024 02 08 03 00  90  0.5  3.1    MM    MM    MM  MM 1020.8  14.1  14.7    MM   MM +0.4    MM
2024 02 08 02 54 100  0.5  3.1    MM    MM    MM  MM 1020.8  14.1  14.6    MM   MM   MM    MM
2024 02 08 02 48 120  1.0  2.1    MM    MM    MM  MM 1020.8  14.1  14.7    MM   MM   MM    MM
2024 02 08 02 42  90  0.5  2.6    MM    MM    MM  MM 1020.7  14.1  14.7    MM   MM   MM    MM
2024 02 08 02 36  80  0.5  2.6    MM    MM    MM  MM 1020.8  14.1  14.8    MM   MM   MM    MM
2024 02 08 02 30 110  0.5  2.6    MM    MM    MM  MM 1020.7  14.2  14.7    MM   MM   MM    MM
2024 02 08 02 24 110  0.5  2.6    MM    MM    MM  MM 1020.7  14.2  14.7    MM   MM   MM    MM
2024 02 08 02 18 110  0.5  2.6    MM    MM    MM  MM 1020.8  14.3  14.8    MM   MM   MM    MM
2024 02 08 02 12 120  0.5  4.1    MM    MM    MM  MM 1020.9  14.4  14.8    MM   MM   MM    MM
2024 02 08 02 06 120  1.0  2.6    MM    MM    MM  MM 1021.0  14.4  14.7    MM   MM   MM    MM
2024 02 08 02 00 110  1.0  2.1    MM    MM    MM  MM 1021.1  14.5  14.7    MM   MM +0.8    MM
2024 02 08 01 54  MM  0.0  2.1    MM    MM    MM  MM 1021.1  14.6  14.7    MM   MM   MM    MM
2024 02 08 01 48  90  1.0  2.6    MM    MM    MM  MM 1021.2  14.6  14.8    MM   MM   MM    MM
2024 02 08 01 42 120  0.5  2.6    MM    MM    MM  MM 1021.0  14.7  14.8    MM   MM   MM    MM
2024 02 08 01 36 100  1.0  3.1    MM    MM    MM  MM 1021.1  14.8  14.8    MM   MM   MM    MM
2024 02 08 01 30 100  1.0  3.6    MM    MM    MM  MM 1021.0  14.9  14.8    MM   MM   MM    MM
2024 02 08 01 24 100  1.5  3.1    MM    MM    MM  MM 1020.7  15.0  14.8    MM   MM   MM    MM
2024 02 08 01 18  90  0.5  3.6    MM    MM    MM  MM 1020.6  15.0  14.9    MM   MM   MM    MM
2024 02 08 01 12  90  1.0  2.6    MM    MM    MM  MM 1020.6  14.9  14.9    MM   MM   MM    MM
2024 02 08 01 06  90  1.0  3.1    MM    MM    MM  MM 1020.8  15.0  14.9    MM   MM   MM    MM
2024 02 08 01 00  80  2.1  3.1    MM    MM    MM  MM 1020.9  15.0  14.9    MM   MM +0.4    MM
2024 02 08 00 54  80  2.1  3.1    MM    MM    MM  MM 1020.7  15.1  14.9    MM   MM   MM    MM
2024 02 08 00 48  80  2.1  3.1    MM    MM    MM  MM 1020.6  15.2  14.9    MM   MM   MM    MM
2024 02 08 00 42  80  1.5  2.6    MM    MM    MM  MM 1020.6  15.3  14.9    MM   MM   MM    MM
2024 02 08 00 36  80  1.5  2.1    MM    MM    MM  MM 1020.6  15.4  15.0    MM   MM   MM    MM
2024 02 08 00 30  80  1.0  2.1    MM    MM    MM  MM 1020.7  15.5  15.0    MM   MM   MM    MM
2024 02 08 00 24  80  0.5  1.5    MM    MM    MM  MM 1020.6  15.6  15.0    MM   MM   MM    MM
2024 02 08 00 18  MM  0.0  1.5    MM    MM    MM  MM 1020.6  15.8  15.0    MM   MM   MM    MM
2024 02 08 00 12  80  0.5  2.1    MM    MM    MM  MM 1020.6  15.9  15.1    MM   MM   MM    MM
2024 02 08 00 06  MM  0.0  1.5    MM    MM    MM  MM 1020.5  16.1  15.1    MM   MM   MM    MM
2024 02 08 00 00  90  0.5  1.5    MM    MM    MM  MM 1020.4  16.3  15.1    MM   MM -0.3    MM
2024 02 07 23 54 120  0.5  1.5    MM    MM    MM  MM 1020.3  16.4  15.1    MM   MM   MM    MM
2024 02 07 23 48 110  0.5  2.6    MM    MM    MM  MM 1020.2  16.6  15.1    MM   MM   MM    MM
2024 02 07 23 42 110  0.5  3.1    MM    MM    MM  MM 1020.2  16.8  15.1    MM   MM   MM    MM
2024 02 07 23 36  90  1.0  2.6    MM    MM    MM  MM 1020.3  16.9  15.2    MM   MM   MM    MM
